INTAGE,TABBLKST,TABBLKCOU,TABTRACTCE,TABBLKGRPCE,TABBLK,RTYPE,GQTYPE_PL,VOTING_AGE,CENHISP,CENRACE,GEOID10
20210608_P,39,059,977200,4,4060,3,0,2,1,1,390599772004060
20210608_P,39,059,977200,4,4060,3,0,2,1,1,390599772004060
20210608_P,39,059,977200,4,4060,3,0,2,1,1,390599772004060
20210608_P,39,059,977200,4,4060,3,0,2,1,1,390599772004060
20210608_P,39,059,977200,4,4060,3,0,2,1,1,390599772004060
20210608_P,39,059,977200,4,4060,3,0,2,1,1,390599772004060
20210608_P,39,059,977200,4,4060,3,0,2,1,1,390599772004060
20210608_P,39,059,977200,4,4060,3,0,2,1,1,390599772004060
20210608_P,39,059,977200,4,4060,3,0,2,1,1,390599772004060
20210608_P,39,059,977200,4,4065,3,0,1,1,1,390599772004065
20210608_P,39,059,977200,4,4065,3,0,1,1,1,390599772004065
20210608_P,39,059,977200,4,4065,3,0,2,1,1,390599772004065
20210608_P,39,059,977200,4,4065,3,0,2,1,1,390599772004065
20210608_P,39,059,977200,4,4065,3,0,2,1,1,390599772004065
20210608_P,39,059,977200,4,4065,3,0,2,1,1,390599772004065
20210608_P,39,059,977200,4,4066,3,0,1,1,1,390599772004066
20210608_P,39,059,977200,4,4066,3,0,2,1,1,390599772004066
20210608_P,39,059,977200,4,4066,3,0,2,1,1,390599772004066
20210608_P,39,059,977200,4,4066,3,0,2,1,1,390599772004066
20210608_P,39,059,977200,4,4066,3,0,2,1,1,390599772004066
20210608_P,39,059,977200,4,4066,3,0,2,1,1,390599772004066
20210608_P,39,059,977200,4,4066,3,0,2,1,1,390599772004066
20210608_P,39,059,977200,4,4066,3,0,2,1,1,390599772004066
20210608_P,39,059,977200,4,4066,3,0,2,1,1,390599772004066
20210608_P,39,059,977200,4,4073,3,0,1,2,11,390599772004073
20210608_P,39,059,977200,4,4073,3,0,2,1,1,390599772004073
20210608_P,39,059,977200,4,4073,3,0,2,1,1,390599772004073
20210608_P,39,059,977200,4,4073,3,0,2,1,1,390599772004073
20210608_P,39,059,977200,4,4073,3,0,2,1,1,390599772004073
20210608_P,39,059,977200,4,4073,3,0,2,1,1,390599772004073
20210608_P,39,059,977200,4,4073,3,0,2,1,1,390599772004073
20210608_P,39,059,977200,4,4073,3,0,2,1,1,390599772004073
20210608_P,39,059,977200,4,4073,3,0,2,1,1,390599772004073
20210608_P,39,059,977200,4,4073,3,0,2,1,1,390599772004073
20210608_P,39,059,977200,4,4073,3,0,2,1,1,390599772004073
20210608_P,39,059,977200,4,4074,3,0,1,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,1,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,1,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,1,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,1,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,1,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,2,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,2,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,2,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,2,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,2,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,2,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,2,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,2,1,1,390599772004074
20210608_P,39,059,977200,4,4074,3,0,2,1,1,390599772004074
20210608_P,39,059,977200,4,4076,3,0,1,1,1,390599772004076
20210608_P,39,059,977200,4,4076,3,0,1,1,1,390599772004076
20210608_P,39,059,977200,4,4076,3,0,1,1,1,390599772004076
20210608_P,39,059,977200,4,4076,3,0,1,1,1,390599772004076
20210608_P,39,059,977200,4,4076,3,0,2,1,1,390599772004076
20210608_P,39,059,977200,4,4076,3,0,2,1,1,390599772004076
20210608_P,39,059,977200,4,4076,3,0,2,1,1,390599772004076
20210608_P,39,059,977200,4,4076,3,0,2,1,1,390599772004076
20210608_P,39,059,977200,4,4077,3,0,2,1,1,390599772004077
20210608_P,39,059,977200,4,4077,3,0,2,1,1,390599772004077
20210608_P,39,059,977200,4,4077,3,0,2,1,1,390599772004077
20210608_P,39,059,977200,4,4077,3,0,2,1,1,390599772004077
20210608_P,39,059,977200,4,4077,3,0,2,1,1,390599772004077
20210608_P,39,059,977200,4,4077,3,0,2,1,1,390599772004077
20210608_P,39,059,977200,4,4077,3,0,2,1,1,390599772004077
20210608_P,39,059,977200,4,4077,3,0,2,1,1,390599772004077
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,7,390599772004087
20210608_P,39,059,977200,4,4087,3,0,1,1,7,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4087,3,0,2,1,1,390599772004087
20210608_P,39,059,977200,4,4088,3,0,1,1,1,390599772004088
20210608_P,39,059,977200,4,4088,3,0,2,1,1,390599772004088
20210608_P,39,059,977200,4,4088,3,0,2,1,1,390599772004088
20210608_P,39,059,977200,4,4088,3,0,2,1,1,390599772004088
20210608_P,39,059,977200,4,4088,3,0,2,1,1,390599772004088
20210608_P,39,059,977200,4,4088,3,0,2,1,1,390599772004088
20210608_P,39,059,977200,4,4088,3,0,2,1,1,390599772004088
20210608_P,39,059,977200,4,4088,3,0,2,1,1,390599772004088
20210608_P,39,059,977200,4,4090,3,0,2,1,1,390599772004090
20210608_P,39,059,977200,4,4090,3,0,2,1,1,390599772004090
20210608_P,39,059,977200,4,4090,3,0,2,1,1,390599772004090
20210608_P,39,059,977200,4,4090,3,0,2,1,1,390599772004090
20210608_P,39,059,977200,4,4090,3,0,2,1,1,390599772004090
20210608_P,39,059,977200,4,4090,3,0,2,1,1,390599772004090
20210608_P,39,059,977200,4,4091,3,0,2,1,1,390599772004091
20210608_P,39,059,977200,4,4091,3,0,2,1,1,390599772004091
20210608_P,39,059,977200,4,4091,3,0,2,1,1,390599772004091
20210608_P,39,059,977200,4,4091,3,0,2,1,1,390599772004091
20210608_P,39,059,977200,4,4091,3,0,2,1,1,390599772004091
20210608_P,39,059,977200,4,4092,3,0,1,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,1,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,1,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,1,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,1,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,2,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,2,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,2,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,2,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,2,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,2,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,2,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,2,1,1,390599772004092
20210608_P,39,059,977200,4,4092,3,0,2,1,1,390599772004092
20210608_P,39,059,977200,4,4093,3,0,1,1,1,390599772004093
20210608_P,39,059,977200,4,4093,3,0,1,1,1,390599772004093
20210608_P,39,059,977200,4,4093,3,0,1,1,1,390599772004093
20210608_P,39,059,977200,4,4093,3,0,2,1,1,390599772004093
20210608_P,39,059,977200,4,4094,3,0,1,1,1,390599772004094
20210608_P,39,059,977200,4,4094,3,0,1,1,1,390599772004094
20210608_P,39,059,977200,4,4094,3,0,1,1,1,390599772004094
20210608_P,39,059,977200,4,4094,3,0,2,1,1,390599772004094
20210608_P,39,059,977200,4,4095,3,0,1,1,1,390599772004095
20210608_P,39,059,977200,4,4095,3,0,1,1,1,390599772004095
20210608_P,39,059,977200,4,4095,3,0,1,1,1,390599772004095
20210608_P,39,059,977200,4,4095,3,0,1,1,1,390599772004095
20210608_P,39,059,977200,4,4095,3,0,2,1,1,390599772004095
20210608_P,39,059,977200,4,4095,3,0,2,1,1,390599772004095
20210608_P,39,059,977200,4,4095,3,0,2,1,1,390599772004095
20210608_P,39,059,977200,4,4095,3,0,2,1,1,390599772004095
20210608_P,39,059,977200,4,4096,3,0,1,1,1,390599772004096
20210608_P,39,059,977200,4,4096,3,0,1,1,1,390599772004096
20210608_P,39,059,977200,4,4096,3,0,2,1,1,390599772004096
20210608_P,39,059,977200,4,4096,3,0,2,1,1,390599772004096
20210608_P,39,059,977200,4,4096,3,0,2,1,1,390599772004096
20210608_P,39,059,977200,4,4096,3,0,2,1,1,390599772004096
20210608_P,39,059,977200,4,4096,3,0,2,1,1,390599772004096
20210608_P,39,059,977200,4,4096,3,0,2,1,1,390599772004096
20210608_P,39,059,977200,4,4096,3,0,2,2,1,390599772004096
20210608_P,39,059,977200,4,4104,3,0,1,1,1,390599772004104
20210608_P,39,059,977200,4,4104,3,0,2,1,1,390599772004104
20210608_P,39,059,977200,4,4104,3,0,2,1,1,390599772004104
20210608_P,39,059,977200,4,4104,3,0,2,2,1,390599772004104
20210608_P,39,059,977200,4,4108,3,0,1,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,1,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,1,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,1,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,1,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,1,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,1,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,1,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,1,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,1,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,1,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4108,3,0,2,1,1,390599772004108
20210608_P,39,059,977200,4,4120,3,0,1,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,1,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,1,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,1,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,1,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,1,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,1,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,1,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
20210608_P,39,059,977200,4,4120,3,0,2,1,1,390599772004120
